"","Filename","Priority","Title","Author","Origin","Call Number","Page Number","Page Sort","Genre","Luna URL","Hamnet URL"
"3770","090161.jpg",10101,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3086","2r",10170,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190521~188088","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3771","090162.jpg",10102,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3086","2v",10171,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190522~188078","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3772","090163.jpg",10103,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3087","1r",10172,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190523~188077","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3773","090164.jpg",10104,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3087","1v",10173,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190524~188083","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3774","090165.jpg",10105,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3087","2r",10174,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190525~188103","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3775","090166.jpg",10106,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3087","2v",10175,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190526~188091","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3776","090167.jpg",10107,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3088","1r",10176,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190527~188332","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3777","090168.jpg",10108,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3088","1v",10177,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190528~188333","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3778","090169.jpg",10109,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3088","2r",10178,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190529~188342","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3779","090170.jpg",10110,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3088","2v",10179,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190530~188397","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3780","090171.jpg",10111,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3089","1r",10180,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190531~188285","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3781","090172.jpg",10112,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3089","1v",10181,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190532~188246","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3782","090173.jpg",10113,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3089","2r",10182,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190533~188325","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3783","090174.jpg",10114,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3089","2v",10183,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190534~188326","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3784","090175.jpg",10115,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3090","1r",10184,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190535~188318","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3785","090176.jpg",10116,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3090","1v",10185,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190536~188358","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3786","090177.jpg",10117,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3090","2r",10186,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190537~188371","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3787","090178.jpg",10118,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3090","2v",10187,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190538~188357","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3788","090179.jpg",10119,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3091","1r",10188,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190539~188410","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3789","090180.jpg",10120,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3091","1v",10189,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190540~188368","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3790","090181.jpg",10121,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3091","2r",10190,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190541~188346","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3791","090182.jpg",10122,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3091","2v",10191,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190542~188682","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3792","090183.jpg",10123,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3092","1r",10192,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190543~188302","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3793","090184.jpg",10124,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3092","1v",10193,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190544~188351","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3794","090185.jpg",10125,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3092","2r",10194,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190545~188418","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3795","090186.jpg",10126,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3092","2v",10195,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190546~188369","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3796","090187.jpg",10127,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3093","1r",10196,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190547~188262","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3797","090188.jpg",10128,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3093","1v",10197,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190548~188274","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3798","090189.jpg",10129,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3093","2r",10198,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190549~188250","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3799","090190.jpg",10130,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3093","2v",10199,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190550~188301","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3800","090191.jpg",10131,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3094","1r",10200,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190551~188378","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3801","090192.jpg",10132,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3094","1v",10201,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190552~188398","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3802","090193.jpg",10133,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3094","2r",10202,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190553~188681","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3803","090194.jpg",10134,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3094","2v",10203,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190554~188404","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3804","090195.jpg",10135,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3095","1r",10204,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190555~188405","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3805","090196.jpg",10136,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3095","1v",10205,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190556~188362","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3806","090197.jpg",10137,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3095","2r",10206,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190557~188680","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3807","090198.jpg",10138,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3095","2v",10207,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190558~188338","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3808","090199.jpg",10139,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3096","1r",10208,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190559~188679","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3809","090200.jpg",10140,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3096","1v",10209,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190560~188678","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3810","090201.jpg",10141,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3096","2r",10210,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190561~188364","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3811","090202.jpg",10142,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3096","2v",10211,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190562~188677","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3812","090203.jpg",10143,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3097","1r",10212,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190563~188676","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3813","090204.jpg",10144,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3097","1v",10213,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190564~188675","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3814","090205.jpg",10145,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3097","2r",10214,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190565~188674","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3815","090206.jpg",10146,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3097","2v",10215,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190566~188673","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3816","090207.jpg",10147,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3098","1r",10216,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190567~188286","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3817","090208.jpg",10148,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3098","1v",10217,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190568~188298","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"3818","090209.jpg",10149,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.3098","2r",10218,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1190569~188238","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
